# time	cmd_angle	cmd_speed	odom_v	odom_w	R_odom	imu_yaw_rate	R_imu	imu_ax	imu_ay
1779640131.448	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0036	 +1398.907	 +0.0263	 -3.2636
1779640131.548	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0031	 -1600.938	 +0.0224	 -3.2315
1779640131.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0025	 +1974.621	 +0.0332	 -3.2583
1779640131.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0027	 +1874.582	 +0.0347	 -3.2571
1779640131.847	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0036	 -1389.589	 +0.0174	 -3.2294
1779640131.947	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0037	 -1359.622	 +0.0265	 -3.2198
1779640132.047	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0040	 -1260.014	 +0.0266	 -3.2195
1779640132.148	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0032	 +1549.679	 +0.0273	 -3.2552
1779640132.247	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0038	 -1303.123	 +0.0199	 -3.2218
1779640132.347	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0026	 -1936.219	 +0.0189	 -3.2203
1779640132.448	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0036	 +1405.431	 +0.0172	 -3.2591
1779640132.548	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0033	 +1533.501	 +0.0310	 -3.2508
1779640132.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0032	 -1547.448	 +0.0223	 -3.2208
1779640132.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0045	 +1099.558	 +0.0324	 -3.2757
1779640132.848	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0040	 +1234.607	 +0.0516	 -3.2797
1779640132.948	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0035	 +1440.981	 +0.0811	 -3.2752
1779640133.047	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0033	 -1495.802	 +0.0856	 -3.2549
1779640133.148	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0028	 -1797.164	 +0.0766	 -3.2499
1779640133.248	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0029	 -1712.191	 +0.0548	 -3.2431
1779640133.348	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0024	 -2076.033	 +0.0206	 -3.2558
1779640133.448	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0036	 -1387.061	 -0.0023	 -3.2603
1779640133.548	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0039	 +1272.685	 -0.0257	 -3.2941
1779640133.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0030	 -1685.631	 -0.0208	 -3.2630
1779640133.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0021	 -2353.468	 -0.0145	 -3.2598
1779640133.848	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0041	 -1208.915	 +0.0023	 -3.2515
1779640133.947	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0042	 +1188.184	 +0.0182	 -3.2632
1779640134.048	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0029	 -1750.267	 +0.0235	 -3.2390
1779640134.148	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0032	 +1557.694	 +0.0196	 -3.2545
1779640134.247	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0040	 +1238.437	 +0.0158	 -3.2636
1779640134.348	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0038	 -1302.270	 +0.0317	 -3.2209
1779640134.448	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0025	 +2007.734	 +0.0277	 -3.2510
1779640134.547	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0035	 -1411.620	 +0.0208	 -3.2254
1779640134.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0032	 -1571.276	 +0.0262	 -3.2325
1779640134.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0029	 +1753.221	 +0.0180	 -3.2507
1779640134.848	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0039	 -1282.611	 +0.0233	 -3.2165
1779640134.947	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0026	 -1933.999	 +0.0203	 -3.2248
1779640135.048	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0035	 +1422.047	 +0.0298	 -3.2543
1779640135.148	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0036	 -1393.334	 +0.0318	 -3.2264
1779640135.248	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0034	 +1492.159	 +0.0199	 -3.2653
1779640135.348	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0039	 -1290.026	 +0.0287	 -3.2170
1779640135.448	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0036	 +1377.318	 +0.0298	 -3.2697
1779640135.548	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0027	 -1848.208	 +0.0194	 -3.2169
1779640135.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0037	 +1341.744	 +0.0158	 -3.2659
1779640135.747	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0042	 +1189.252	 +0.0259	 -3.2574
1779640135.848	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0040	 -1258.703	 +0.0157	 -3.2282
1779640135.948	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0035	 -1442.501	 +0.0255	 -3.2240
1779640136.048	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0031	 +1604.592	 +0.0247	 -3.2621
1779640136.147	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0043	 +1173.547	 +0.0347	 -3.2513
1779640136.247	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0029	 -1737.980	 +0.0299	 -3.2252
1779640136.348	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0034	 -1465.647	 +0.0283	 -3.2174
1779640136.448	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0039	 +1289.845	 +0.0221	 -3.2586
1779640136.548	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0033	 +1505.892	 +0.0337	 -3.2536
1779640136.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0043	 -1162.427	 +0.0277	 -3.2305
1779640136.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0026	 -1935.932	 +0.0344	 -3.2260
1779640136.848	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0043	 -1165.304	 +0.0231	 -3.2354
1779640136.947	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0024	 +2127.069	 +0.0305	 -3.2602
1779640137.048	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0034	 -1467.847	 +0.0330	 -3.2240
1779640137.148	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0027	 +1849.050	 +0.0338	 -3.2673
1779640137.247	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0045	 -1113.335	 +0.0259	 -3.2210
1779640137.347	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0035	 -1422.483	 +0.0252	 -3.2327
1779640137.448	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0027	 -1865.953	 +0.0190	 -3.2311
1779640137.548	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0041	 -1226.829	 +0.0213	 -3.2221
1779640137.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0031	 -1606.355	 +0.0189	 -3.2216
1779640137.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0026	 +1952.066	 +0.0283	 -3.2503
1779640137.848	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0044	 -1135.762	 +0.0337	 -3.2251
1779640137.947	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0026	 +1897.335	 +0.0280	 -3.2559
1779640138.048	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0030	 -1673.860	 +0.0263	 -3.2171
1779640138.148	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0043	 -1159.053	 +0.0256	 -3.2313
1779640138.247	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0035	 +1448.759	 +0.0179	 -3.2504
1779640138.347	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0037	 +1339.928	 +0.0259	 -3.2614
1779640138.448	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0025	 -1982.949	 +0.0152	 -3.2315
1779640138.548	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0023	 +2148.926	 +0.0201	 -3.2611
1779640138.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0030	 -1645.540	 +0.0200	 -3.2246
1779640138.747	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0026	 +1940.462	 +0.0207	 -3.2609
1779640138.848	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0034	 -1466.597	 +0.0280	 -3.2260
1779640138.947	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0036	 +1386.468	 +0.0261	 -3.2642
1779640139.048	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0040	 +1248.567	 +0.0337	 -3.2641
1779640139.148	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0040	 +1240.537	 +0.0222	 -3.2695
1779640139.248	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0037	 +1354.878	 +0.0273	 -3.2624
1779640139.347	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0041	 -1207.743	 +0.0214	 -3.2211
1779640139.448	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0038	 -1308.134	 +0.0150	 -3.2269
1779640139.548	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0031	 +1590.597	 +0.0269	 -3.2569
1779640139.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0036	 +1401.965	 +0.0271	 -3.2503
1779640139.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0039	 +1292.040	 +0.0324	 -3.2588
1779640139.848	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0034	 -1484.658	 +0.0292	 -3.2287
1779640139.947	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0039	 +1266.189	 +0.0162	 -3.2597
1779640140.048	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0039	 +1280.853	 +0.0159	 -3.2545
1779640140.147	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0032	 -1571.050	 +0.0260	 -3.2209
1779640140.247	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0039	 -1279.650	 +0.0234	 -3.2261
1779640140.347	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0026	 -1891.886	 +0.0192	 -3.2253
1779640140.448	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0039	 +1291.219	 +0.0226	 -3.2535
1779640140.548	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0034	 -1489.098	 +0.0265	 -3.2192
1779640140.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0033	 +1532.894	 +0.0170	 -3.2528
1779640140.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0042	 -1196.789	 +0.0203	 -3.2227
1779640140.848	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0045	 -1118.270	 +0.0290	 -3.2311
1779640140.947	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0033	 -1493.391	 +0.0250	 -3.2221
1779640141.048	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0040	 +1263.005	 +0.0298	 -3.2595
1779640141.148	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0027	 -1825.396	 +0.0283	 -3.2308
1779640141.248	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0027	 +1872.998	 +0.0230	 -3.2629
1779640141.347	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0035	 -1410.615	 +0.0181	 -3.2272
1779640141.448	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0024	 +2043.593	 +0.0194	 -3.2532
1779640141.548	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0040	 -1265.101	 +0.0275	 -3.2230
1779640141.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0029	 +1729.708	 +0.0223	 -3.2541
1779640141.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0006	      +inf	 +0.0310	 -3.2472
1779640141.848	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0044	 +1124.012	 +0.0591	 -3.2876
1779640141.948	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0011	 -4353.233	 +0.0748	 -3.2602
1779640142.047	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0037	 +1333.497	 +0.0890	 -3.2789
1779640142.147	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0018	 -2856.004	 +0.0649	 -3.2588
1779640142.248	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0042	 +1190.625	 +0.0564	 -3.2896
1779640142.348	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0020	 -2474.369	 +0.0185	 -3.2663
1779640142.448	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0041	 +1225.952	 +0.0017	 -3.2855
1779640142.548	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0025	 -2005.027	 -0.0301	 -3.2602
1779640142.647	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0034	 +1463.099	 -0.0303	 -3.2869
1779640142.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0025	 -1994.197	 -0.0045	 -3.2621
1779640142.848	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0038	 +1317.814	 +0.0055	 -3.2721
1779640142.947	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0036	 -1375.390	 +0.0160	 -3.2455
1779640143.048	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0039	 -1273.464	 +0.0267	 -3.2396
1779640143.148	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0040	 +1252.761	 +0.0139	 -3.2641
1779640143.248	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0034	 -1458.095	 +0.0302	 -3.2162
1779640143.347	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0040	 -1250.374	 +0.0228	 -3.2305
1779640143.447	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0038	 -1306.346	 +0.0345	 -3.2228
1779640143.548	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0029	 +1752.936	 +0.0178	 -3.2575
1779640143.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0034	 +1485.167	 +0.0173	 -3.2622
1779640143.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0044	 -1139.358	 +0.0207	 -3.2285
1779640143.848	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0034	 -1450.913	 +0.0167	 -3.2249
1779640143.948	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0036	 +1397.547	 +0.0260	 -3.2516
1779640144.047	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0032	 -1559.991	 +0.0167	 -3.2346
1779640144.148	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0035	 -1438.917	 +0.0193	 -3.2210
1779640144.248	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0043	 -1160.922	 +0.0267	 -3.2262
1779640144.347	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0030	 +1647.217	 +0.0304	 -3.2509
1779640144.447	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0028	 +1811.057	 +0.0259	 -3.2549
1779640148.169	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0044	 -1139.438	 +0.0324	 -3.2214
1779640148.247	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0045	 -1123.491	 +0.0193	 -3.2267
1779640148.348	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0035	 +1430.214	 +0.0240	 -3.2698
1779640148.448	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0030	 -1641.976	 +0.0340	 -3.2229
1779640148.548	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0035	 +1429.580	 +0.0298	 -3.2650
1779640148.647	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0026	 -1950.225	 +0.0293	 -3.2250
1779640148.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0027	 +1823.632	 +0.0250	 -3.2611
1779640148.848	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0036	 -1378.541	 +0.0210	 -3.2171
1779640148.948	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0027	 -1827.120	 +0.0260	 -3.2196
1779640149.047	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0030	 +1655.948	 +0.0326	 -3.2595
1779640149.147	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0041	 -1211.414	 +0.0231	 -3.2190
1779640149.248	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0042	 +1190.998	 +0.0308	 -3.2684
1779640149.348	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0042	 +1188.510	 +0.0330	 -3.2685
1779640149.448	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0033	 +1502.287	 +0.0301	 -3.2511
1779640149.548	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0040	 -1264.878	 +0.0223	 -3.2253
1779640149.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0031	 +1599.277	 +0.0155	 -3.2527
1779640149.747	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0034	 -1491.323	 +0.0329	 -3.2357
1779640149.847	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0028	 +1776.852	 +0.0192	 -3.2521
1779640149.948	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0032	 -1548.075	 +0.0162	 -3.2262
1779640150.048	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0040	 +1265.258	 +0.0263	 -3.2602
1779640150.147	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0036	 +1388.340	 +0.0345	 -3.2515
1779640150.248	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0040	 +1245.689	 +0.0345	 -3.2654
1779640150.348	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0043	 -1152.039	 +0.0177	 -3.2353
1779640150.448	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0024	 +2126.259	 +0.0210	 -3.2585
1779640150.548	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0032	 -1549.688	 +0.0343	 -3.2277
1779640150.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0038	 +1316.061	 +0.0347	 -3.2578
1779640150.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0035	 +1428.941	 +0.0248	 -3.2692
1779640150.847	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0035	 -1439.780	 +0.0219	 -3.2193
1779640150.948	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0026	 +1939.554	 +0.0201	 -3.2654
1779640151.048	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0027	 +1854.467	 +0.0255	 -3.2501
1779640151.147	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0026	 -1948.820	 +0.0249	 -3.2254
1779640151.248	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0038	 -1298.704	 +0.0186	 -3.2233
1779640151.348	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0036	 +1394.974	 +0.0285	 -3.2684
1779640151.448	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0042	 -1198.150	 +0.0166	 -3.2221
1779640151.548	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0042	 +1196.367	 +0.0188	 -3.2645
1779640151.647	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0043	 -1169.861	 +0.0162	 -3.2338
1779640151.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0030	 -1643.879	 +0.0172	 -3.2245
1779640151.848	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0036	 -1384.971	 +0.0214	 -3.2301
1779640151.948	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0026	 -1908.897	 +0.0272	 -3.2301
1779640152.048	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0028	 -1804.728	 +0.0291	 -3.2172
1779640152.147	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0040	 -1263.068	 +0.0217	 -3.2350
1779640152.247	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0032	 -1567.167	 +0.0164	 -3.2341
1779640152.348	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0035	 -1437.205	 +0.0296	 -3.2294
1779640152.448	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0023	 +2130.517	 +0.0280	 -3.2623
1779640152.548	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0031	 -1636.519	 +0.0181	 -3.2283
1779640152.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0040	 -1240.409	 +0.0204	 -3.2297
1779640152.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0032	 +1583.007	 +0.0320	 -3.2643
1779640152.848	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0030	 +1652.196	 +0.0303	 -3.2561
1779640152.948	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0043	 -1167.597	 +0.0180	 -3.2253
1779640153.047	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0038	 +1300.320	 +0.0295	 -3.2587
1779640153.147	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0043	 +1164.593	 +0.0264	 -3.2676
1779640153.248	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0037	 +1340.998	 +0.0318	 -3.2672
1779640153.348	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0029	 +1749.687	 +0.0236	 -3.2577
1779640153.448	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0032	 -1574.747	 +0.0263	 -3.2280
1779640153.548	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0031	 +1600.248	 +0.0311	 -3.2685
1779640153.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0043	 -1151.402	 +0.0200	 -3.2292
1779640153.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0031	 +1593.888	 +0.0205	 -3.2697
1779640153.848	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0039	 +1289.002	 +0.0235	 -3.2605
1779640153.948	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0037	 -1362.970	 +0.0178	 -3.2164
1779640154.047	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0036	 +1400.578	 +0.0336	 -3.2605
1779640154.148	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0032	 -1557.796	 +0.0260	 -3.2165
1779640154.247	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0035	 -1410.757	 +0.0199	 -3.2191
1779640154.348	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0010	      +inf	 +0.0259	 -3.2319
1779640154.448	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0025	 -1994.658	 +0.0545	 -3.2499
1779640154.548	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0028	 -1794.544	 +0.0775	 -3.2554
1779640154.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0024	 -2096.294	 +0.0866	 -3.2566
1779640154.747	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0027	 +1849.011	 +0.0669	 -3.2747
1779640154.847	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0015	 -3239.615	 +0.0685	 -3.2571
1779640154.947	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0061	  -816.417	 +0.0313	 -3.2355
1779640155.047	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0059	  -841.888	 +0.0024	 -3.2349
1779640155.148	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0046	 +1098.528	 -0.0157	 -3.2996
1779640155.248	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0047	 +1059.345	 -0.0185	 -3.2911
1779640155.348	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0026	 -1933.883	 -0.0203	 -3.2548
1779640155.448	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0036	 +1390.100	 -0.0045	 -3.2725
1779640155.548	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0036	 -1403.485	 +0.0097	 -3.2351
1779640155.648	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 +0.0034	 +1479.409	 +0.0132	 -3.2753
1779640155.748	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0033	 -1532.199	 +0.0290	 -3.2368
1779640155.847	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0030	 -1666.332	 +0.0277	 -3.2250
1779640155.948	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0026	 -1956.608	 +0.0182	 -3.2162
1779640156.047	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf	 -0.0037	 -1338.281	 +0.0343	 -3.2244
