# time	cmd_angle	cmd_speed	odom_v(m/s)	odom_omega(rad/s)	R(m)
1779638097.299	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638097.399	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638097.499	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638097.599	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638097.699	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638097.799	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638097.899	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638097.999	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638098.099	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638098.199	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638098.299	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638098.399	  +80.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638098.499	  +80.0	 +10.0	 +5.0000	 -0.4725	   -10.581
1779638098.599	  +80.0	 +10.0	 +5.0000	 -0.5600	    -8.929
1779638098.699	  +80.0	 +10.0	 +5.0000	 -1.2973	    -3.854
1779638098.799	  +80.0	 +10.0	 +5.0000	 -1.6887	    -2.961
1779638098.899	  +80.0	 +10.0	 +5.0000	 -2.0748	    -2.410
1779638098.999	  +80.0	 +10.0	 +5.0000	 -2.6814	    -1.865
1779638099.099	  +80.0	 +10.0	 +5.0000	 -2.9034	    -1.722
1779638099.199	  +80.0	 +10.0	 +5.0000	 -3.2632	    -1.532
1779638099.299	  +80.0	 +10.0	 +5.0000	 -3.6065	    -1.386
1779638099.399	  +80.0	 +10.0	 +5.0000	 -3.9290	    -1.273
1779638099.499	  +80.0	 +10.0	 +5.0000	 -4.2837	    -1.167
1779638099.599	  +80.0	 +10.0	 +5.0000	 -4.6959	    -1.065
1779638099.699	  +80.0	 +10.0	 +5.0000	 -4.9172	    -1.017
1779638099.799	  +80.0	 +10.0	 +5.0000	 -5.1469	    -0.971
1779638099.899	  +80.0	 +10.0	 +5.0000	 -5.3102	    -0.942
1779638099.999	  +80.0	 +10.0	 +5.0000	 -5.5002	    -0.909
1779638100.099	  +80.0	 +10.0	 +5.0000	 -5.5693	    -0.898
1779638100.199	  +80.0	 +10.0	 +5.0000	 -5.6879	    -0.879
1779638100.299	  +80.0	 +10.0	 +5.0000	 -5.7839	    -0.864
1779638100.399	  +80.0	 +10.0	 +5.0000	 -5.8373	    -0.857
1779638100.499	  +80.0	 +10.0	 +5.0000	 -5.9135	    -0.846
1779638100.599	  +80.0	 +10.0	 +5.0000	 -5.9646	    -0.838
1779638100.699	  +80.0	 +10.0	 +5.0000	 -6.0051	    -0.833
1779638100.799	  +80.0	 +10.0	 +5.0000	 -6.0324	    -0.829
1779638100.899	  +80.0	 +10.0	 +5.0000	 -6.0548	    -0.826
1779638100.999	  +80.0	 +10.0	 +5.0000	 -6.0795	    -0.822
1779638101.099	  +80.0	 +10.0	 +5.0000	 -6.0934	    -0.821
1779638101.199	  +80.0	 +10.0	 +5.0000	 -6.1067	    -0.819
1779638101.299	  +80.0	 +10.0	 +5.0000	 -6.1157	    -0.818
1779638101.399	  +80.0	 +10.0	 +5.0000	 -6.1202	    -0.817
1779638101.499	  +80.0	 +10.0	 +5.0000	 -6.1278	    -0.816
1779638101.599	  +80.0	 +10.0	 +5.0000	 -6.1338	    -0.815
1779638101.699	  +80.0	 +10.0	 +5.0000	 -6.1392	    -0.814
1779638101.799	  +80.0	 +10.0	 +5.0000	 -6.1432	    -0.814
1779638101.899	  +80.0	 +10.0	 +5.0000	 -6.1450	    -0.814
1779638101.999	  +80.0	 +10.0	 +5.0000	 -6.1469	    -0.813
1779638102.099	  +80.0	 +10.0	 +5.0000	 -6.1488	    -0.813
1779638102.199	  +80.0	 +10.0	 +5.0000	 -6.1500	    -0.813
1779638102.299	  +80.0	 +10.0	 +5.0000	 -6.1510	    -0.813
1779638102.399	  +80.0	 +10.0	 +5.0000	 -6.1518	    -0.813
1779638102.499	  +80.0	 +10.0	 +5.0000	 -6.1526	    -0.813
1779638102.599	  +80.0	 +10.0	 +5.0000	 -6.1531	    -0.813
1779638102.699	  +80.0	 +10.0	 +5.0000	 -6.1538	    -0.813
1779638102.799	  +80.0	 +10.0	 +5.0000	 -6.1541	    -0.812
1779638102.899	  +80.0	 +10.0	 +5.0000	 -6.1543	    -0.812
1779638102.999	  +80.0	 +10.0	 +5.0000	 -6.1545	    -0.812
1779638103.099	  +80.0	 +10.0	 +5.0000	 -6.1547	    -0.812
1779638103.199	  +75.0	 +10.0	 +5.0000	 -6.1548	    -0.812
1779638103.299	  +75.0	 +10.0	 +5.0000	 -6.7131	    -0.745
1779638103.399	  +75.0	 +11.0	 +5.0000	 -8.3133	    -0.601
1779638103.499	  +75.0	 +11.0	 +5.0500	-10.3634	    -0.487
1779638103.599	  +75.0	 +11.0	 +5.2848	-14.5113	    -0.364
1779638103.699	  +75.0	 +11.0	 +5.3729	-18.1366	    -0.296
1779638103.799	  +80.0	 +11.0	 +5.4392	-24.4829	    -0.222
1779638103.899	  +80.0	 +11.0	 +5.4601	-21.7873	    -0.251
1779638103.999	  +80.0	 +11.0	 +5.4809	-14.2020	    -0.386
1779638104.099	  +80.0	 +11.0	 +5.4887	-11.8706	    -0.462
1779638104.199	  +80.0	 +11.0	 +5.4933	-10.4568	    -0.525
1779638104.299	 +100.0	 +11.0	 +5.4968	 -9.2353	    -0.595
1779638104.399	 +100.0	 +11.0	 +5.4979	 -6.1317	    -0.897
1779638104.499	  +60.0	 +11.0	 +5.4988	 -3.4255	    -1.605
1779638104.599	  +60.0	 +11.0	 +5.4994	 -3.7573	    -1.464
1779638104.699	  +60.0	 +11.0	 +5.4997	-13.3136	    -0.413
1779638104.799	  +60.0	 +11.0	 +5.4998	-60.6654	    -0.091
1779638104.899	  +60.0	 +11.0	 +5.4999	+10.4747	    +0.525
1779638104.999	  +60.0	 +11.0	 +5.4999	 +6.1642	    +0.892
1779638105.099	  +60.0	 +11.0	 +5.5000	 +4.2982	    +1.280
1779638105.199	  +60.0	 +11.0	 +5.5000	 +3.5111	    +1.566
1779638105.299	  +60.0	 +11.0	 +5.5000	 +3.0148	    +1.824
1779638105.399	  +60.0	 +11.0	 +5.5000	 +2.6763	    +2.055
1779638105.499	  +60.0	 +11.0	 +5.5000	 +2.2859	    +2.406
1779638105.599	  +60.0	 +11.0	 +5.5000	 +2.1418	    +2.568
1779638105.699	  +60.0	 +11.0	 +5.5000	 +2.0720	    +2.654
1779638105.799	  +60.0	 +11.0	 +5.5000	 +1.9939	    +2.758
1779638105.899	  +60.0	 +11.0	 +5.5000	 +1.8889	    +2.912
1779638105.999	  +60.0	 +11.0	 +5.5000	 +1.8131	    +3.033
1779638106.099	  +60.0	 +11.0	 +5.5000	 +1.7719	    +3.104
1779638106.199	  +60.0	 +11.0	 +5.5000	 +1.7389	    +3.163
1779638106.299	  +60.0	 +11.0	 +5.5000	 +1.7123	    +3.212
1779638106.399	  +60.0	 +11.0	 +5.5000	 +1.6870	    +3.260
1779638106.499	  +60.0	 +11.0	 +5.5000	 +1.6620	    +3.309
1779638106.599	  +60.0	 +11.0	 +5.5000	 +1.6501	    +3.333
1779638106.699	  +60.0	 +11.0	 +5.5000	 +1.6405	    +3.353
1779638106.799	  +60.0	 +11.0	 +5.5000	 +1.6313	    +3.372
1779638106.899	  +60.0	 +11.0	 +5.5000	 +1.6252	    +3.384
1779638106.999	  +60.0	 +11.0	 +5.5000	 +1.6193	    +3.396
1779638107.099	  +60.0	 +11.0	 +5.5000	 +1.6148	    +3.406
1779638107.199	  +60.0	 +11.0	 +5.5000	 +1.6123	    +3.411
1779638107.299	  +60.0	 +11.0	 +5.5000	 +1.6097	    +3.417
1779638107.399	  +60.0	 +11.0	 +5.5000	 +1.6076	    +3.421
1779638107.499	  +60.0	 +11.0	 +5.5000	 +1.6059	    +3.425
1779638107.599	  +60.0	 +11.0	 +5.5000	 +1.6045	    +3.428
1779638107.699	  +60.0	 +11.0	 +5.5000	 +1.6026	    +3.432
1779638107.799	  +60.0	 +11.0	 +5.5000	 +1.6019	    +3.434
1779638107.899	  +60.0	 +11.0	 +5.5000	 +1.6013	    +3.435
1779638107.999	  +60.0	 +11.0	 +5.5000	 +1.6006	    +3.436
1779638108.099	  +60.0	 +11.0	 +5.5000	 +1.6001	    +3.437
1779638108.199	  +60.0	 +10.0	 +5.5000	 +1.5999	    +3.438
1779638108.299	  +60.0	 +10.0	 +5.3200	 +1.5472	    +3.438
1779638108.399	  +65.0	 +10.0	 +5.1049	 +1.4844	    +3.439
1779638108.499	  +65.0	 +10.0	 +5.0344	 +1.5028	    +3.350
1779638108.599	  +70.0	 +10.0	 +5.0046	 +1.8051	    +2.772
1779638108.699	  +70.0	 +10.0	 +5.0015	 +2.1425	    +2.334
1779638108.799	  +70.0	 +10.0	 +5.0010	 +2.2951	    +2.179
1779638108.899	  +70.0	 +10.0	 +5.0002	 +2.8942	    +1.728
1779638108.999	  +70.0	 +10.0	 +5.0000	 +3.3246	    +1.504
1779638109.099	  +65.0	 +10.0	 +5.0000	 +3.6646	    +1.364
1779638109.199	  +65.0	 +11.0	 +5.0000	 +3.7498	    +1.333
1779638109.299	  +65.0	 +11.0	 +5.0950	 +3.5967	    +1.417
1779638109.399	  +65.0	 +11.0	 +5.2848	 +3.5263	    +1.499
1779638109.499	  +65.0	 +11.0	 +5.3729	 +3.4561	    +1.555
1779638109.599	  +65.0	 +12.0	 +5.4166	 +3.4014	    +1.592
1779638109.699	  +65.0	 +16.0	 +5.4508	 +3.3390	    +1.632
1779638109.799	  +65.0	 +19.0	 +6.4963	 +3.8379	    +1.693
1779638109.899	  +65.0	 +20.0	 +7.5186	 +4.3838	    +1.715
1779638109.999	  +65.0	 +20.0	 +8.6189	 +4.9626	    +1.737
1779638110.099	  +65.0	 +20.0	 +9.1845	 +5.2444	    +1.751
1779638110.199	  +65.0	 +20.0	 +9.5185	 +5.3985	    +1.763
1779638110.300	  +65.0	 +20.0	 +9.7441	 +5.4907	    +1.775
1779638110.399	  +65.0	 +20.0	 +9.8134	 +5.5150	    +1.779
1779638110.499	  +65.0	 +20.0	 +9.9277	 +5.5440	    +1.791
1779638110.599	  +65.0	 +20.0	 +9.9473	 +5.5458	    +1.794
1779638110.699	  +65.0	 +20.0	 +9.9654	 +5.5454	    +1.797
1779638110.799	  +65.0	 +20.0	 +9.9851	 +5.5398	    +1.802
1779638110.899	  +65.0	 +20.0	 +9.9912	 +5.5353	    +1.805
1779638110.999	  +65.0	 +20.0	 +9.9958	 +5.5292	    +1.808
1779638111.099	  +40.0	 +20.0	 +9.9975	 +5.5254	    +1.809
1779638111.199	  +40.0	 +20.0	 +9.9985	 +4.2933	    +2.329
1779638111.299	  +40.0	 +20.0	 +9.9992	 +2.2163	    +4.512
1779638111.399	  +40.0	 +20.0	 +9.9995	 +1.2223	    +8.181
1779638111.499	  +40.0	 +20.0	 +9.9997	 +0.5059	   +19.765
1779638111.599	  +40.0	 +20.0	 +9.9998	 -0.0537	  -186.311
1779638111.699	  +40.0	 +20.0	 +9.9999	 -0.6712	   -14.899
1779638111.799	  +40.0	 +20.0	+10.0000	 -1.0925	    -9.153
1779638111.899	  +40.0	 +20.0	+10.0000	 -1.4384	    -6.952
1779638111.999	  +40.0	 +20.0	+10.0000	 -1.7229	    -5.804
1779638112.099	  +40.0	 +20.0	+10.0000	 -1.9205	    -5.207
1779638112.199	  +40.0	 +20.0	+10.0000	 -2.0875	    -4.791
1779638112.299	  +40.0	 +20.0	+10.0000	 -2.2279	    -4.488
1779638112.399	  +40.0	 +20.0	+10.0000	 -2.3456	    -4.263
1779638112.499	  +40.0	 +20.0	+10.0000	 -2.4439	    -4.092
1779638112.599	  +40.0	 +20.0	+10.0000	 -2.5809	    -3.875
1779638112.699	  +40.0	 +20.0	+10.0000	 -2.6391	    -3.789
1779638112.799	  +40.0	 +20.0	+10.0000	 -2.6957	    -3.710
1779638112.899	  +40.0	 +20.0	+10.0000	 -2.7338	    -3.658
1779638112.999	  +40.0	 +20.0	+10.0000	 -2.7651	    -3.616
1779638113.099	  +40.0	 +20.0	+10.0000	 -2.7908	    -3.583
1779638113.199	  +40.0	 +20.0	+10.0000	 -2.8119	    -3.556
1779638113.299	  +40.0	 +20.0	+10.0000	 -2.8291	    -3.535
1779638113.399	  +40.0	 +20.0	+10.0000	 -2.8457	    -3.514
1779638113.499	  +40.0	 +20.0	+10.0000	 -2.8588	    -3.498
1779638113.599	  +40.0	 +20.0	+10.0000	 -2.8705	    -3.484
1779638113.699	  +40.0	 +20.0	+10.0000	 -2.8771	    -3.476
1779638113.799	  +40.0	 +20.0	+10.0000	 -2.8834	    -3.468
1779638113.899	  +40.0	 +20.0	+10.0000	 -2.8860	    -3.465
1779638113.999	  +40.0	 +20.0	+10.0000	 -2.8910	    -3.459
1779638114.099	  +40.0	 +20.0	+10.0000	 -2.8943	    -3.455
1779638114.199	  +40.0	 +20.0	+10.0000	 -2.8965	    -3.452
1779638114.299	  +40.0	 +20.0	+10.0000	 -2.8983	    -3.450
1779638114.399	  +40.0	 +20.0	+10.0000	 -2.9002	    -3.448
1779638114.499	  +40.0	 +20.0	+10.0000	 -2.9009	    -3.447
1779638114.599	  +40.0	 +20.0	+10.0000	 -2.9025	    -3.445
1779638114.699	  +40.0	 +20.0	+10.0000	 -2.9032	    -3.444
1779638114.799	  +40.0	 +20.0	+10.0000	 -2.9037	    -3.444
1779638114.899	  +40.0	 +20.0	+10.0000	 -2.9042	    -3.443
1779638114.999	  +40.0	 +20.0	+10.0000	 -2.9046	    -3.443
1779638115.099	  +40.0	 +20.0	+10.0000	 -2.9049	    -3.442
1779638115.199	  +40.0	 +20.0	+10.0000	 -2.9052	    -3.442
1779638115.299	  +40.0	 +20.0	+10.0000	 -2.9054	    -3.442
1779638115.399	  +40.0	 +20.0	+10.0000	 -2.9055	    -3.442
1779638115.499	  +40.0	 +20.0	+10.0000	 -2.9056	    -3.442
1779638115.599	  +40.0	 +20.0	+10.0000	 -2.9058	    -3.441
1779638115.699	  +40.0	 +20.0	+10.0000	 -2.9059	    -3.441
1779638115.799	  +40.0	 +20.0	+10.0000	 -2.9059	    -3.441
1779638115.899	  +40.0	 +20.0	+10.0000	 -2.9060	    -3.441
1779638115.999	  +40.0	 +20.0	+10.0000	 -2.9060	    -3.441
1779638116.099	  +40.0	 +20.0	+10.0000	 -2.9060	    -3.441
1779638116.199	  +40.0	 +20.0	+10.0000	 -2.9061	    -3.441
1779638116.299	  +40.0	 +20.0	+10.0000	 -2.9061	    -3.441
1779638116.399	  +40.0	 +20.0	+10.0000	 -2.9061	    -3.441
1779638116.499	  +40.0	 +20.0	+10.0000	 -2.9061	    -3.441
1779638116.599	  +40.0	 +20.0	+10.0000	 -2.9061	    -3.441
1779638116.699	  +20.0	 +20.0	+10.0000	 -2.9061	    -3.441
1779638116.799	  +20.0	 +20.0	+10.0000	 -2.9061	    -3.441
1779638116.899	  +20.0	 +20.0	+10.0000	 -5.9436	    -1.682
1779638116.999	  +20.0	 +20.0	+10.0000	 -8.1595	    -1.226
1779638117.099	  +20.0	 +20.0	+10.0000	-16.2553	    -0.615
1779638117.199	  +20.0	 +20.0	+10.0000	-33.0024	    -0.303
1779638117.299	  +20.0	 +20.0	+10.0000	-99.0940	    -0.101
1779638117.399	  +20.0	 +20.0	+10.0000	+306.1845	    +0.033
1779638117.499	  +20.0	 +20.0	+10.0000	+45.3882	    +0.220
1779638117.599	  +20.0	 +20.0	+10.0000	+30.6733	    +0.326
1779638117.699	  +20.0	 +20.0	+10.0000	+22.5537	    +0.443
1779638117.799	  +20.0	 +20.0	+10.0000	+19.6193	    +0.510
1779638117.899	  +20.0	 +20.0	+10.0000	+17.7216	    +0.564
1779638117.999	  +20.0	 +20.0	+10.0000	+16.2039	    +0.617
1779638118.099	  +20.0	 +20.0	+10.0000	+15.1775	    +0.659
1779638118.199	  +20.0	 +20.0	+10.0000	+14.4555	    +0.692
1779638118.299	  +20.0	 +20.0	+10.0000	+14.1741	    +0.706
1779638118.400	  +20.0	 +20.0	+10.0000	+13.7924	    +0.725
1779638118.499	  +20.0	 +20.0	+10.0000	+13.3946	    +0.747
1779638118.599	  +20.0	 +20.0	+10.0000	+13.2203	    +0.756
1779638118.699	  +20.0	 +20.0	+10.0000	+13.0433	    +0.767
1779638118.799	  +20.0	 +20.0	+10.0000	+12.9022	    +0.775
1779638118.899	  +20.0	 +20.0	+10.0000	+12.7149	    +0.786
1779638118.999	  +20.0	 +20.0	+10.0000	+12.6385	    +0.791
1779638119.099	  +20.0	 +20.0	+10.0000	+12.5768	    +0.795
1779638119.199	  +20.0	 +20.0	+10.0000	+12.5097	    +0.799
1779638119.299	  +20.0	 +20.0	+10.0000	+12.4793	    +0.801
1779638119.399	  +20.0	 +20.0	+10.0000	+12.4479	    +0.803
1779638119.499	  +20.0	 +20.0	+10.0000	+12.4224	    +0.805
1779638119.599	  +20.0	 +20.0	+10.0000	+12.4016	    +0.806
1779638119.699	  +20.0	 +20.0	+10.0000	+12.3735	    +0.808
1779638119.799	  +20.0	 +20.0	+10.0000	+12.3640	    +0.809
1779638119.899	  +20.0	 +20.0	+10.0000	+12.3507	    +0.810
1779638119.999	  +20.0	 +20.0	+10.0000	+12.3433	    +0.810
1779638120.099	  +20.0	 +20.0	+10.0000	+12.3373	    +0.811
1779638120.199	  +20.0	 +20.0	+10.0000	+12.3324	    +0.811
1779638120.299	  +20.0	 +20.0	+10.0000	+12.3284	    +0.811
1779638120.399	  +20.0	 +20.0	+10.0000	+12.3240	    +0.811
1779638120.499	  +20.0	 +20.0	+10.0000	+12.3220	    +0.812
1779638120.599	  +20.0	 +20.0	+10.0000	+12.3199	    +0.812
1779638120.699	  +20.0	 +20.0	+10.0000	+12.3174	    +0.812
1779638120.799	  +20.0	 +20.0	+10.0000	+12.3159	    +0.812
1779638120.899	  +20.0	 +20.0	+10.0000	+12.3150	    +0.812
1779638120.999	  +20.0	 +20.0	+10.0000	+12.3142	    +0.812
1779638121.099	  +20.0	 +20.0	+10.0000	+12.3133	    +0.812
1779638121.199	  +20.0	 +20.0	+10.0000	+12.3128	    +0.812
1779638121.299	  +20.0	 +20.0	+10.0000	+12.3125	    +0.812
1779638121.399	  +20.0	 +20.0	+10.0000	+12.3122	    +0.812
1779638121.499	  +20.0	 +20.0	+10.0000	+12.3119	    +0.812
1779638121.599	  +20.0	 +20.0	+10.0000	+12.3116	    +0.812
1779638121.699	  +20.0	 +20.0	+10.0000	+12.3115	    +0.812
1779638121.799	  +20.0	 +20.0	+10.0000	+12.3113	    +0.812
1779638121.899	  +20.0	 +20.0	+10.0000	+12.3112	    +0.812
1779638121.999	  +20.0	 +20.0	+10.0000	+12.3111	    +0.812
1779638122.099	  +20.0	 +20.0	+10.0000	+12.3110	    +0.812
1779638122.199	  +20.0	 +20.0	+10.0000	+12.3110	    +0.812
1779638122.299	  +20.0	 +20.0	+10.0000	+12.3109	    +0.812
1779638122.399	  +20.0	 +20.0	+10.0000	+12.3109	    +0.812
1779638122.499	  +20.0	 +20.0	+10.0000	+12.3109	    +0.812
1779638122.599	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638122.699	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638122.799	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638122.899	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638122.999	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638123.099	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638123.199	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638123.299	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638123.399	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638123.499	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638123.599	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638123.699	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638123.799	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638123.899	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638123.999	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638124.099	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638124.199	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638124.299	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638124.399	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638124.499	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638124.599	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638124.699	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638124.799	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638124.899	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638124.999	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638125.099	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638125.199	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638125.299	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638125.399	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638125.499	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638125.599	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638125.699	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638125.799	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638125.899	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638125.999	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638126.099	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638126.199	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
1779638126.299	  +20.0	 +20.0	+10.0000	+12.3108	    +0.812
