# time	cmd_angle	cmd_speed	odom_v(m/s)	odom_omega(rad/s)	R(m)
1779639005.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639005.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639005.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639005.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639005.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639005.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639005.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639005.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639005.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639005.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639006.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639006.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639006.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639006.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639006.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639006.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639006.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639006.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639006.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639006.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639007.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639007.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639007.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639007.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639007.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639007.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639007.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639007.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639007.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639007.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639008.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639008.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639008.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639008.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639008.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639008.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639008.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639008.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639008.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639008.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639009.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639009.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639009.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639009.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639009.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639009.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639009.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639009.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639009.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639009.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639010.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639010.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639010.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639010.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639010.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639010.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639010.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639010.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639010.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639010.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639011.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639011.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639011.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639011.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639011.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639011.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639011.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639011.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639011.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639011.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639012.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639012.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639012.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639012.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639012.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639012.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639012.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639012.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639012.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639012.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639013.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639013.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639013.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639013.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639013.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639013.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639013.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639013.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639013.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639013.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639014.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639014.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639014.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639014.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639014.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639014.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639014.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639014.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639014.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639014.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639015.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639015.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639015.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639015.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639015.409	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639015.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639015.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639015.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639015.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639015.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639016.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639016.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639016.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639016.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639016.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639016.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639016.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639016.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639016.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639016.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639017.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639017.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639017.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639017.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639017.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639017.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639017.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639017.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639017.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639017.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639018.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639018.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639018.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639018.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639018.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639018.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639018.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639018.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639018.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639018.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639019.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639019.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639019.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639019.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639019.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639019.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639019.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639019.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639019.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639019.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639020.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639020.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639020.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639020.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639020.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639020.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639020.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639020.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639020.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639020.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639021.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639021.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639021.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639021.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639021.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639021.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639021.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639021.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639021.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639021.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639022.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639022.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639022.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639022.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639022.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639022.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639022.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639022.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639022.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639022.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639023.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639023.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639023.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639023.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639023.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639023.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639023.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639023.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639023.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639023.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639024.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639024.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639024.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639024.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639024.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639024.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639024.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639024.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639024.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639024.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639025.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639025.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639025.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639025.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639025.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639025.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639025.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639025.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639025.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639025.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639026.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639026.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639026.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639026.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639026.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639026.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639026.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639026.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639026.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639026.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639027.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639027.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639027.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639027.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639027.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639027.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639027.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639027.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639027.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639027.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639028.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639028.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639028.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639028.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639028.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639028.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639028.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639028.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639028.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639032.133	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639032.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639032.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639032.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639032.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639032.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639032.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639032.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639032.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639033.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639033.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639033.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639033.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639033.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639033.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639033.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639033.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639033.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639033.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639034.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639034.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639034.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639034.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639034.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639034.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639034.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639034.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639034.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639034.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639035.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639035.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639035.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639035.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639035.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639035.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639035.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639035.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639035.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639035.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639036.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639036.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639036.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639036.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639036.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639036.509	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639036.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639036.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639036.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639036.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639037.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639037.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639037.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639037.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639037.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639037.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639037.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639037.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639037.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639037.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639038.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639038.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639038.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639038.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639038.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639038.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639038.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639038.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639038.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639038.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639039.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639039.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639039.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639039.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639039.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639039.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639039.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639039.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639039.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639039.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639040.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639040.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639040.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639040.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639040.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639040.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639040.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639040.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639040.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639040.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639041.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639041.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639041.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639041.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639041.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639041.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639041.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639041.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639041.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639041.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639042.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639042.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639042.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639042.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639042.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639042.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639042.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639042.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639042.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639042.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639043.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639043.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639043.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639043.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639043.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639043.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639043.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639043.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639043.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639043.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639044.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639044.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639044.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639044.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639044.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639044.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639044.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639044.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639044.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
