# time	cmd_angle	cmd_speed	odom_v	odom_w	R_odom	imu_yaw_rate	R_imu	imu_ax	imu_ay
1779639501.772	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0029	  -171.465	 +0.0051	 -0.0416
1779639501.873	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0010	      +inf	 -0.0022	 -0.0247
1779639501.972	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0004	      +inf	 +0.0074	 -0.0305
1779639502.072	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0002	      +inf	 -0.0067	 -0.0247
1779639502.172	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0022	  +227.857	 -0.0082	 -0.0324
1779639502.272	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0033	  +150.555	 +0.0051	 -0.0312
1779639502.372	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0012	  -406.974	 -0.0028	 -0.0407
1779639502.472	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0016	  +316.903	 -0.0031	 -0.0294
1779639502.572	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0017	  +295.012	 -0.0015	 -0.0358
1779639502.672	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0028	  -175.674	 -0.0067	 -0.0349
1779639502.772	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0033	  +151.688	 -0.0059	 -0.0318
1779639502.872	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0025	  -198.679	 +0.0086	 -0.0366
1779639502.972	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0026	  -193.803	 -0.0045	 -0.0295
1779639503.072	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0039	  +129.666	 -0.0046	 -0.0409
1779639503.172	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0029	  -170.301	 -0.0085	 -0.0327
1779639503.272	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0009	      +inf	 -0.0007	 -0.0439
1779639503.372	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0035	  -144.851	 -0.0030	 -0.0265
1779639503.472	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0018	  +285.066	 -0.0033	 -0.0422
1779639503.572	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0065	   -76.876	 +0.0005	 -0.0247
1779639503.672	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0020	  +244.881	 +0.0025	 -0.0379
1779639503.772	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0054	   -92.575	 -0.0006	 -0.0330
1779639503.872	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0004	      +inf	 -0.0021	 -0.0425
1779639503.972	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0018	  +277.609	 +0.0006	 -0.0301
1779639504.072	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0033	  -153.509	 -0.0014	 -0.0318
1779639504.172	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0004	      +inf	 -0.0040	 -0.0399
1779639504.272	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0030	  +169.397	 -0.0054	 -0.0285
1779639504.372	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0011	  -461.929	 +0.0089	 -0.0256
1779639504.472	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0015	  -342.275	 +0.0026	 -0.0328
1779639504.572	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0061	   +81.683	 -0.0059	 -0.0304
1779639504.672	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0047	  +107.524	 -0.0048	 -0.0305
1779639504.772	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0040	  -126.252	 -0.0006	 -0.0372
1779639504.872	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0023	  -216.998	 +0.0022	 -0.0397
1779639504.972	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0019	  -270.152	 -0.0098	 -0.0345
1779639505.072	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0017	  -299.635	 -0.0091	 -0.0394
1779639505.172	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0029	  -171.947	 +0.0040	 -0.0292
1779639505.272	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0029	  +174.075	 +0.0012	 -0.0290
1779639505.372	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0029	  +169.887	 -0.0012	 -0.0351
1779639505.472	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0029	  -169.955	 +0.0095	 -0.0398
1779639505.572	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0026	  -194.298	 -0.0078	 -0.0269
1779639505.672	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0023	  +220.628	 -0.0081	 -0.0340
1779639505.772	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0007	      +inf	 -0.0093	 -0.0286
1779639505.872	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0009	      +inf	 -0.0005	 -0.0250
1779639505.972	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0026	  -189.190	 +0.0005	 -0.0392
1779639506.072	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0063	   +79.844	 -0.0052	 -0.0425
1779639506.172	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0011	  -469.139	 +0.0074	 -0.0400
1779639506.272	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0021	  -236.973	 -0.0043	 -0.0300
1779639506.372	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0016	  +307.630	 -0.0059	 -0.0451
1779639506.472	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0040	  -124.993	 -0.0041	 -0.0350
1779639506.572	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0045	  +111.072	 +0.0050	 -0.0466
1779639506.672	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0032	  -156.911	 -0.0097	 -0.0354
1779639506.772	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0005	      +inf	 +0.0064	 -0.0283
1779639506.872	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0000	      +inf	 -0.0067	 -0.0335
1779639506.972	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0030	  +163.962	 -0.0049	 -0.0442
1779639507.072	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0007	      +inf	 +0.0092	 -0.0327
1779639507.172	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0054	   +93.216	 -0.0071	 -0.0298
1779639507.272	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0000	      +inf	 +0.0053	 -0.0399
1779639507.372	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0035	  +142.463	 +0.0003	 -0.0410
1779639507.472	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0014	  -356.983	 -0.0052	 -0.0436
1779639507.572	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0006	      +inf	 -0.0076	 -0.0252
1779639507.672	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0001	      +inf	 -0.0069	 -0.0442
1779639507.772	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0027	  +183.211	 +0.0057	 -0.0319
1779639507.872	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0012	  -425.825	 +0.0022	 -0.0411
1779639507.972	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0013	  -382.392	 -0.0019	 -0.0401
1779639508.072	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0054	   +91.882	 +0.0053	 -0.0287
1779639508.172	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0018	  +277.905	 -0.0040	 -0.0298
1779639508.272	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0010	  -488.196	 +0.0087	 -0.0254
1779639508.372	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0033	  +152.753	 -0.0037	 -0.0278
1779639508.472	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0066	   +75.946	 +0.0001	 -0.0355
1779639508.572	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0020	  +249.022	 +0.0011	 -0.0396
1779639508.672	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0028	  +176.797	 -0.0056	 -0.0320
1779639508.772	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0011	  -440.089	 -0.0012	 -0.0394
1779639508.872	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0055	   +90.710	 +0.0018	 -0.0360
1779639508.972	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0010	      +inf	 +0.0000	 -0.0372
1779639509.072	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0078	   -64.184	 -0.0073	 -0.0325
1779639509.172	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0020	  -251.095	 +0.0019	 -0.0312
1779639509.272	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0029	  -174.510	 +0.0057	 -0.0381
1779639509.372	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0064	   +78.724	 +0.0008	 -0.0290
1779639509.472	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0004	      +inf	 -0.0001	 -0.0394
1779639509.572	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0013	  +393.683	 +0.0092	 -0.0346
1779639509.672	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0010	  -479.767	 +0.0096	 -0.0358
1779639509.772	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0021	  -238.627	 +0.0021	 -0.0332
1779639509.872	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0034	  +146.798	 +0.0068	 -0.0275
1779639509.972	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0015	  -332.065	 +0.0096	 -0.0294
1779639510.072	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0060	   +83.691	 -0.0052	 -0.0288
1779639510.172	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0001	      +inf	 +0.0033	 -0.0298
1779639510.272	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0015	  +341.086	 +0.0063	 -0.0288
1779639510.372	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0004	      +inf	 -0.0032	 -0.0405
1779639510.472	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0049	  -101.316	 +0.0017	 -0.0255
1779639510.572	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0060	   -83.401	 +0.0008	 -0.0373
1779639510.672	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0028	  +176.787	 +0.0085	 -0.0436
1779639510.772	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0003	      +inf	 -0.0075	 -0.0409
1779639510.872	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0006	      +inf	 +0.0024	 -0.0383
1779639510.972	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0009	      +inf	 -0.0078	 -0.0265
1779639511.072	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0059	   -85.102	 -0.0066	 -0.0217
1779639511.172	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0007	      +inf	 -0.0039	 -0.0260
1779639511.272	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0032	  +158.121	 -0.0059	 -0.0287
1779639511.372	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0070	   -70.941	 -0.0068	 -0.0241
1779639511.472	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0014	  +355.170	 +0.0053	 -0.0391
1779639511.572	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0055	   +91.734	 -0.0096	 -0.0336
1779639511.672	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0022	  +227.081	 -0.0002	 -0.0320
1779639511.772	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0013	  -393.247	 -0.0037	 -0.0430
1779639511.872	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0037	  +133.499	 +0.0012	 -0.0370
1779639511.972	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0044	  -113.662	 -0.0027	 -0.0346
1779639512.072	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0052	   +96.627	 +0.0019	 -0.0334
1779639512.172	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0048	  -103.756	 -0.0035	 -0.0227
1779639512.272	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0036	  -137.162	 +0.0053	 -0.0342
1779639512.372	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0025	  +196.617	 +0.0037	 -0.0290
1779639512.472	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0002	      +inf	 -0.0076	 -0.0372
1779639512.572	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0048	  -104.798	 -0.0063	 -0.0250
1779639512.672	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0016	  -305.604	 +0.0082	 -0.0368
1779639512.772	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0019	  -264.136	 +0.0047	 -0.0392
1779639512.872	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0064	   -78.592	 -0.0028	 -0.0401
1779639512.972	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0020	  +248.735	 +0.0015	 -0.0349
1779639513.072	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0009	      +inf	 -0.0076	 -0.0389
1779639513.172	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0011	  -470.079	 -0.0041	 -0.0267
1779639513.272	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0009	      +inf	 -0.0076	 -0.0394
1779639513.372	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0025	  +196.333	 +0.0055	 -0.0289
1779639513.472	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0022	  +222.483	 +0.0012	 -0.0298
1779639513.572	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0040	  -126.393	 +0.0080	 -0.0258
1779639513.672	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0015	  -328.553	 +0.0007	 -0.0259
1779639513.772	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0033	  -152.745	 -0.0092	 -0.0296
1779639513.872	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0056	   -88.939	 +0.0005	 -0.0402
1779639513.972	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0007	      +inf	 -0.0013	 -0.0301
1779639514.072	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0011	  -436.921	 +0.0071	 -0.0245
1779639514.172	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0014	  -361.923	 -0.0055	 -0.0263
1779639514.272	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0040	  -124.695	 +0.0069	 -0.0350
1779639514.372	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0001	      +inf	 +0.0070	 -0.0256
1779639514.472	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0005	      +inf	 -0.0077	 -0.0400
1779639514.572	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0016	  -313.519	 -0.0002	 -0.0240
1779639514.672	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0012	  +413.950	 +0.0000	 -0.0263
1779639514.772	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0025	  +198.122	 +0.0015	 -0.0360
1779639514.872	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0009	      +inf	 -0.0030	 -0.0392
1779639514.972	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0001	      +inf	 -0.0064	 -0.0352
1779639515.072	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 -0.0036	  -138.069	 +0.0009	 -0.0410
1779639515.172	 +100.0	  +1.0	 +0.5000	 -0.0000	      +inf	 +0.0021	  +240.689	 +0.0087	 -0.0319
1779639515.272	 +100.0	  +0.0	 +0.5000	 -0.0000	      +inf	 +0.0021	  +233.470	 -0.0071	 -0.0370
1779639515.372	 +100.0	  +0.0	 +0.2048	 -0.0000	      +inf	 -0.0018	  -112.082	 -2.0538	 -0.0155
1779639515.472	 +100.0	  +0.0	 +0.0537	 -0.0000	      +inf	 +0.0001	      +inf	 -0.6687	 -0.0051
1779639515.572	 +100.0	  +0.0	 +0.0220	 -0.0000	      +inf	 +0.0006	      +inf	 -0.2211	 -0.0069
1779639515.672	 +100.0	  +0.0	 +0.0072	 -0.0000	      +inf	 +0.0047	    +1.549	 -0.0667	 +0.0057
1779639515.772	 +100.0	  +0.0	 +0.0024	 -0.0000	      +inf	 +0.0005	      +inf	 -0.0274	 +0.0003
1779639515.872	 +100.0	  +0.0	 +0.0008	 -0.0000	      +inf	 -0.0010	      +inf	 -0.0013	 -0.0038
1779639515.972	 +100.0	  +0.0	 +0.0002	 -0.0000	      +inf	 -0.0016	    -0.129	 -0.0072	 -0.0002
1779639516.072	 +100.0	  +0.0	 +0.0001	 -0.0000	      +inf	 +0.0057	    +0.012	 -0.0103	 +0.0014
1779639516.172	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 +0.0034	    +0.003	 +0.0017	 +0.0002
1779639516.272	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 +0.0012	    +0.003	 -0.0012	 +0.0060
1779639516.372	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 +0.0032	    +0.000	 -0.0000	 -0.0038
1779639516.472	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 -0.0021	    -0.000	 -0.0045	 +0.0044
1779639516.572	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 -0.0006	      +inf	 +0.0077	 +0.0025
1779639516.672	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 -0.0000	      +inf	 -0.0101	 +0.0038
1779639516.772	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 +0.0003	      +inf	 -0.0078	 -0.0089
1779639516.872	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 -0.0041	    -0.000	 +0.0025	 +0.0006
1779639516.972	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 -0.0003	      +inf	 -0.0091	 -0.0019
1779639517.072	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 -0.0007	      +inf	 -0.0038	 +0.0069
1779639517.172	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 +0.0023	    +0.000	 -0.0022	 +0.0111
1779639517.272	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 -0.0016	    -0.000	 -0.0055	 +0.0080
1779639517.372	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 +0.0008	      +inf	 -0.0069	 -0.0032
1779639517.472	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 -0.0075	    -0.000	 -0.0072	 -0.0093
1779639517.572	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 -0.0024	    -0.000	 +0.0058	 +0.0035
1779639517.672	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 +0.0021	    +0.000	 +0.0022	 +0.0010
1779639517.772	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 -0.0018	    -0.000	 -0.0007	 +0.0071
1779639517.872	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 -0.0020	    -0.000	 +0.0063	 +0.0016
1779639517.972	 +100.0	  +0.0	 +0.0000	 -0.0000	      +inf	 +0.0005	      +inf	 -0.0042	 -0.0008
1779639518.072	 +100.0	  +0.0	 +0.5000	 -0.0000	      +inf	 -0.0018	  -273.796	+22.4963	 -0.0219
1779639518.172	 +100.0	  +0.0	 +2.8477	 -0.0000	      +inf	 -0.0008	      +inf	+11.9658	 -0.8615
1779639518.272	 +100.0	  +0.0	 +3.4309	 -0.0000	      +inf	 +0.0018	 +1886.660	 +7.8531	 -1.4862
1779639518.372	 +100.0	  +0.0	 +3.7291	 -0.0000	      +inf	 -0.0016	 -2338.965	 +5.7185	 -1.8911
1779639518.472	 +100.0	  +0.0	 +4.5569	 -0.0000	      +inf	 -0.0013	 -3578.456	 +2.2290	 -2.6470
1779639518.572	 +100.0	  +0.0	 +4.7383	 -0.0000	      +inf	 -0.0007	      +inf	 +1.3269	 -2.8833
1779639518.672	 +100.0	  +0.0	 +4.8455	 -0.0000	      +inf	 -0.0001	      +inf	 +0.7908	 -3.0235
1779639518.772	 +100.0	  +0.0	 +4.9179	 -0.0000	      +inf	 -0.0011	 -4343.059	 +0.4802	 -3.1033
1779639518.872	 +100.0	  +0.0	 +4.9401	 -0.0000	      +inf	 -0.0002	      +inf	 +0.3018	 -3.1610
1779639518.972	 +100.0	  +0.0	 +4.9742	 -0.0000	      +inf	 +0.0008	      +inf	 +0.1695	 -3.1931
1779639519.072	 +100.0	  +0.0	 +4.9812	 -0.0000	      +inf	 +0.0005	      +inf	 +0.1250	 -3.2176
1779639519.172	 +100.0	  +0.0	 +4.9927	 -0.0000	      +inf	 +0.0003	      +inf	 +0.0635	 -3.2359
1779639519.272	 +100.0	  +0.0	 +4.9961	 -0.0000	      +inf	 +0.0004	      +inf	 +0.0486	 -3.2378
1779639519.372	 +100.0	  +0.0	 +4.9961	 -0.0000	      +inf	 +0.0004	      +inf	 +0.0486	 -3.2378
1779639519.472	 +100.0	  +0.0	 +4.9988	 -0.0000	      +inf	 -0.0001	      +inf	 +0.0415	 -3.2473
1779639519.572	 +100.0	  +0.0	 +4.9993	 -0.0000	      +inf	 +0.0009	      +inf	 +0.0311	 -3.2538
1779639519.672	 +100.0	  +0.0	 +4.9996	 -0.0000	      +inf	 -0.0010	      +inf	 +0.0277	 -3.2341
1779639519.772	 +100.0	  +0.0	 +4.9997	 -0.0000	      +inf	 +0.0006	      +inf	 +0.0332	 -3.2492
1779639519.872	 +100.0	  +0.0	 +4.9999	 -0.0000	      +inf	 -0.0006	      +inf	 +0.0260	 -3.2382
1779639519.972	 +100.0	  +0.0	 +4.9999	 -0.0000	      +inf	 +0.0003	      +inf	 +0.0194	 -3.2376
1779639520.072	 +100.0	  +0.0	 +5.0000	 -0.0000	      +inf	 -0.0002	      +inf	 +0.0178	 -3.2392
1779639520.172	 +100.0	  +0.0	 +5.0000	 -0.0000	      +inf	 -0.0007	      +inf	 +0.0258	 -3.2399
1779639520.272	 +100.0	  +0.0	 +5.0000	 -0.0000	      +inf	 -0.0001	      +inf	 +0.0321	 -3.2348
1779639520.372	 +100.0	  +0.0	 +5.0000	 -0.0000	      +inf	 -0.0004	      +inf	 +0.0342	 -3.2325
1779639520.472	 +100.0	  +0.0	 +5.0000	 -0.0000	      +inf	 +0.0002	      +inf	 +0.0281	 -3.2403
1779639520.572	 +100.0	  +0.0	 +5.0000	 -0.0000	      +inf	 -0.0008	      +inf	 +0.0183	 -3.2444
1779639520.672	 +100.0	  +0.0	 +5.0000	 -0.0000	      +inf	 +0.0005	      +inf	 +0.0301	 -3.2401
1779639520.772	 +100.0	  +0.0	 +5.0000	 -0.0000	      +inf	 +0.0006	      +inf	 +0.0184	 -3.2403
1779639520.872	 +100.0	  +0.0	 +5.0000	 -0.0000	      +inf	 -0.0005	      +inf	 +0.0241	 -3.2384
1779639520.972	 +100.0	  +0.0	 +5.0000	 -0.0000	      +inf	 -0.0003	      +inf	 +0.0337	 -3.2446
1779639521.072	 +100.0	  +0.0	 +5.0000	 -0.0000	      +inf	 -0.0010	      +inf	 +0.0220	 -3.2386
1779639521.172	 +100.0	  +0.0	 +5.0000	 -0.0000	      +inf	 +0.0001	      +inf	 +0.0235	 -3.2472
1779639521.272	 +100.0	  +0.0	 +5.0000	 -0.0000	      +inf	 -0.0009	      +inf	 +0.0328	 -3.2424
1779639521.372	 +100.0	  +0.0	 +5.0000	 -0.0000	      +inf	 -0.0003	      +inf	 +0.0164	 -3.2415
1779639521.472	 +100.0	  +0.0	 +5.0000	 -0.0000	      +inf	 -0.0006	      +inf	 +0.0198	 -3.2456
1779639521.572	 +100.0	  +0.0	 +5.0000	 -0.0000	      +inf	 +0.0001	      +inf	 +0.0232	 -3.2447
1779639521.672	 +100.0	  +0.0	 +5.0000	 -0.0000	      +inf	 +0.0005	      +inf	 +0.0305	 -3.2509
1779639521.772	 +100.0	  +0.0	 +5.0000	 -0.0000	      +inf	 -0.0012	 -4152.148	 +0.0170	 -3.2381
1779639521.872	 +100.0	  +0.0	 +5.0000	 -0.0000	      +inf	 -0.0007	      +inf	 +0.0257	 -3.2352
1779639521.972	 +100.0	  +0.0	 +5.0000	 -0.0000	      +inf	 +0.0002	      +inf	 +0.0251	 -3.2353
1779639522.072	 +100.0	  +0.0	 +5.0000	 -0.0000	      +inf	 +0.0007	      +inf	 +0.0291	 -3.2460
1779639522.172	 +100.0	  +0.0	 +5.0000	 -0.0000	      +inf	 +0.0008	      +inf	 +0.0299	 -3.2413
1779639522.272	 +100.0	  +0.0	 +5.0000	 -0.0000	      +inf	 +0.0006	      +inf	 +0.0229	 -3.2380
1779639522.372	 +100.0	  +0.0	 +5.0000	 -0.0000	      +inf	 -0.0012	 -4079.868	 +0.0224	 -3.2391
1779639522.472	 +100.0	  +0.0	 +5.0000	 -0.0000	      +inf	 +0.0001	      +inf	 +0.0279	 -3.2507
1779639522.572	 +100.0	  +0.0	 +5.0000	 -0.0000	      +inf	 +0.0004	      +inf	 +0.0262	 -3.2403
1779639522.672	 +100.0	  +0.0	 +5.0000	 -0.0000	      +inf	 +0.0010	      +inf	 +0.0223	 -3.2414
1779639522.772	 +100.0	  +0.0	 +5.0000	 -0.0000	      +inf	 -0.0010	      +inf	 +0.0176	 -3.2410
1779639522.872	 +100.0	  +0.0	 +5.0000	 -0.0000	      +inf	 +0.0011	 +4558.164	 +0.0203	 -3.2462
1779639522.972	 +100.0	  +0.0	 +5.0000	 -0.0000	      +inf	 +0.0001	      +inf	 +0.0257	 -3.2392
1779639523.072	 +100.0	  +0.0	 +5.0000	 -0.0000	      +inf	 -0.0003	      +inf	 +0.0251	 -3.2352
1779639523.172	 +100.0	  +0.0	 +5.0000	 -0.0000	      +inf	 -0.0005	      +inf	 +0.0334	 -3.2368
